name,dynasty,type,description,entry_time,Author,size,图片URL,museum_id,materials
高玉琮,新石器时代,礼器,青绿灰色软玉，带有浅黄色斑纹。,1943.0,不明,"高24.7厘米 × 宽6.5厘米 × 厚7.3厘米（9又3/4 × 2又9/16 × 2又7/8英寸）
重量2832克",https://nrs.hvrd.art/urn-3:HUAM:50853_dynmc?width=3000&height=3000,3,暂无
高玉琮,新石器时代,礼器,青灰色石料，带有浅黄色斑纹,1943.0,不明,"26×6.4×7.3厘米（10又1/4×2又1/2×2又7/8英寸）
未注明：2935克",https://nrs.hvrd.art/urn-3:HUAM:50836_dynmc?width=3000&height=3000,3,暂无
玉节形佩,战国时期（公元前475年—公元前221年）至西汉时期（公元前206年—公元9年）,礼器,乳白色略带青色的软玉,1943.0,不明,"8.2×2.2×0.9厘米（3又1/4×7/8×3/8英寸）
未注明材质：30克",https://nrs.hvrd.art/urn-3:HUAM:763528?width=3000&height=3000,3,暂无
珠状玉佩,周朝,礼器,青灰色软玉，带有棕褐色和棕色斑纹,1943.0,不明,"高6.1厘米，直径1.6厘米（2又3/8英寸×5/8英寸）
重量18克",https://nrs.hvrd.art/urn-3:HUAM:763711?width=3000&height=3000,3,暂无
精美玉镯,新石器时代至商朝,礼器,浅淡柔和的浅绿色半透明玉石，带有大片乳白色褪色区域。,1943.0,不明,"高3.8厘米×直径7厘米×厚0.6厘米（1又1/2×2又3/4×1/4英寸）
重量115克",https://nrs.hvrd.art/urn-3:HUAM:50933_dynmc?width=3000&height=3000,3,暂无
玉人雕像,汉朝,礼器,灰绿色软玉,1943.0,不明,"高3.9厘米 × 宽1.1厘米 × 厚0.8厘米（1又9/16 × 7/16 × 5/16英寸）
重量5克",https://nrs.hvrd.art/urn-3:HUAM:60068_dynmc?width=3000&height=3000,3,暂无
玉雕长须老人挂件,汉朝,礼器,黑褐色软玉,1943.0,不明,"高5.3厘米×宽0.9厘米×厚0.9厘米（2又1/16英寸×3/8英寸×3/8英寸）
重量9克",https://nrs.hvrd.art/urn-3:HUAM:VRS60069_dynmc?width=3000&height=3000,3,暂无
玉圆柱形珠,清朝,珠宝,浅灰与棕褐相间，半透明青玉圆柱体,1943.0,不明,高2.8厘米，直径1.8厘米（1又1/8×11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS60071_dynmc?width=3000&height=3000,3,暂无
带凹槽的小型扁平玉斧,商朝,礼器,褐绿色软玉,1943.0,不明,"高5厘米×宽4.5厘米×厚0.3厘米（1又15/16英寸×1又3/4英寸×1/8英寸）
重量13克",https://nrs.hvrd.art/urn-3:HUAM:VRS38160_dynmc?width=3000&height=3000,3,暂无
小玉琮,新石器时代至商朝,礼器,骨白色、部分钙化的软玉，表面附着朱砂。,1943.0,不明,"高4.5厘米 × 宽5厘米 × 直径4.3厘米（1又3/4英寸 × 1又15/16英寸 × 1又11/16英寸）
重106克",https://nrs.hvrd.art/urn-3:HUAM:50934_dynmc?width=3000&height=3000,3,暂无
玉魔面,新石器时代至商朝,礼器,浅黄绿色玉，带有分解的白色条纹,1943.0,不明,"高5厘米 × 宽4.1厘米 × 厚0.4厘米（1又15/16 × 1又5/8 × 3/16英寸）
重量18克",https://nrs.hvrd.art/urn-3:HUAM:51768_dynmc?width=3000&height=3000,3,暂无
玉蚕（一对之一）,周朝,礼器,浅绿色、部分褪色的软玉,1943.0,不明,"高2.9厘米 × 宽1厘米 × 厚0.7厘米（1又1/8 × 3/8 × 1/4英寸）
重量5克",https://nrs.hvrd.art/urn-3:HUAM:70937_dynmc?width=3000&height=3000,3,暂无
玉领盘残片,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,半透明象牙色软玉，表面附着朱砂及泥土痕迹。,1943.0,不明,"7.6×7×1.1厘米（3×2又3/4×7/16英寸）
未注明材质：33克",https://nrs.hvrd.art/urn-3:HUAM:VRS60078_dynmc?width=3000&height=3000,3,暂无
微型玉戈（两件之一）,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,褐黄色半透明软玉,1943.0,不明,"6.6 × 2 × 0.5 厘米（2又5/8 × 13/16 × 3/16 英寸）
重量：13克",https://nrs.hvrd.art/urn-3:HUAM:VRS60079_dynmc?width=3000&height=3000,3,暂无
小型玉戈（两件之一）,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,褐黄色半透明软玉,1943.0,不明,"6.6×2×0.6厘米（2又5/8×13/16×1/4英寸）
未注明材质：14克",https://nrs.hvrd.art/urn-3:HUAM:VRS60079_dynmc?width=3000&height=3000,3,暂无
玉鱼形饰,周朝,礼器,不透明浅黄褐色软玉，带有蓝黑色斑纹,1943.0,不明,"高10厘米 × 宽1.8厘米 × 厚0.3厘米（3又15/16英寸 × 11/16英寸 × 1/8英寸）
重量8克",https://nrs.hvrd.art/urn-3:HUAM:VRS49748_dynmc?width=3000&height=3000,3,暂无
长形玉鱼剪影,周朝,礼器,云状青灰绿色，微透闪玉,1943.0,不明,"宽1.1厘米×长10.2厘米×厚0.3厘米（7/16×4×1/8英寸）
重量6克",https://nrs.hvrd.art/urn-3:huam:DDC114236_dynmc?width=3000&height=3000,3,暂无
小玉玺,汉朝,印章,浅绿色软玉，带有象牙色钙化斑点,1943.0,不明,"0.9×0.9×1厘米（3/8×3/8×3/8英寸）
未注明材质：2克",https://nrs.hvrd.art/urn-3:HUAM:60087_dynmc?width=3000&height=3000,3,暂无
圆柱形,新石器时代,礼器,淡绿色与象牙白相间，轻微钙化的软玉,1943.0,不明,"高6.2厘米，直径1厘米（2又7/16×3/8英寸）
重量10克",https://nrs.hvrd.art/urn-3:HUAM:VRS60090_dynmc?width=3000&height=3000,3,暂无
精美椭圆形玉牌,周朝,礼器,青灰色、深棕色与赤褐色软玉,1943.0,不明,"宽4.7厘米×长7.1厘米×厚0.5厘米（1又7/8英寸×2又13/16英寸×3/16英寸）
重量36克",https://nrs.hvrd.art/urn-3:HUAM:763639?width=3000&height=3000,3,暂无
窄玉璜段带凹口端,周朝,礼器,斑驳的浅绿色半透明软玉，带有白色斑点,1943.0,不明,"高9.5厘米 × 宽1.8厘米 × 厚0.6厘米（3又3/4英寸 × 11/16英寸 × 1/4英寸）
重量29克",https://nrs.hvrd.art/urn-3:HUAM:VRS60094_dynmc?width=3000&height=3000,3,暂无
玉蝉,周朝,礼器,浅灰绿色与骨色相间的软玉,1943.0,不明,"高4.3厘米×宽1.1厘米×厚0.7厘米（1又11/16×7/16×1/4英寸）
重量6克",https://nrs.hvrd.art/urn-3:HUAM:VRS60095_dynmc?width=3000&height=3000,3,暂无
玉蝉（一对之一）,周朝,礼器,浅灰色石头,1943.0,不明,"高3.2厘米 × 宽1.4厘米 × 厚0.8厘米（1又1/4英寸 × 9/16英寸 × 5/16英寸）
重量8克",https://nrs.hvrd.art/urn-3:HUAM:VRS60098_dynmc?width=3000&height=3000,3,暂无
玉蝉（一对之一）,周朝,礼器,浅灰色石头,1943.0,不明,"高3厘米 × 宽1.2厘米 × 厚0.7厘米（1又3/16英寸 × 1/2英寸 × 1/4英寸）
重量6克",https://nrs.hvrd.art/urn-3:HUAM:VRS60100_dynmc?width=3000&height=3000,3,暂无
圆雕小玉龟,周朝,礼器,半透明灰绿色，部分变色的软玉,1943.0,不明,"长3.8厘米 宽2.1厘米 厚0.9厘米（1又1/2×13/16×3/8英寸）
重量7克",https://nrs.hvrd.art/urn-3:HUAM:763534?width=3000&height=3000,3,暂无
玉冠鸟,周朝,礼器,半透明浅灰色软玉，带细微黑色斑点,1943.0,不明,"高3.4厘米 × 宽4.6厘米 × 厚0.3厘米（1又5/16 × 1又13/16 × 1/8英寸）
重量6克",https://nrs.hvrd.art/urn-3:HUAM:VRS60103_dynmc?width=3000&height=3000,3,暂无
刻纹玉柄,周朝,礼器,浅灰色纤维状结构石材,1943.0,不明,"高9.9厘米 × 宽2.2厘米 × 厚0.4厘米（3又7/8英寸 × 7/8英寸 × 3/16英寸）
重量16克",https://nrs.hvrd.art/urn-3:HUAM:21351_dynmc?width=3000&height=3000,3,暂无
兽首玉璜,周朝,礼器,斑驳灰绿色，严重钙化的软玉,1943.0,不明,"高8厘米×宽2厘米×厚0.4厘米（3又1/8英寸×13/16英寸×3/16英寸）
重量19克",https://nrs.hvrd.art/urn-3:HUAM:VRS60106_dynmc?width=3000&height=3000,3,暂无
鸟形三角形玉饰（五件一组）,周朝,礼器,浅黄色，部分钙化的软玉,1943.0,不明,"高3.5厘米 × 宽2.2厘米 × 厚0.2厘米（1又3/8英寸 × 7/8英寸 × 1/16英寸）
重量2克",https://nrs.hvrd.art/urn-3:HUAM:763538?width=3000&height=3000,3,暂无
鸟形三角玉牌（五件套之一）,周朝,礼器,浅黄色，部分钙化的软玉,1943.0,不明,"高3.2厘米×宽1.9厘米×厚0.2厘米（1又1/4英寸×3/4英寸×1/16英寸）
重量2克",https://nrs.hvrd.art/urn-3:HUAM:763542?width=3000&height=3000,3,暂无
鸟形三角玉牌（五件套之一）,周朝,礼器,浅黄色，部分钙化的软玉,1943.0,不明,"高3.5厘米 × 宽1.7厘米 × 厚0.2厘米（1又3/8英寸 × 11/16英寸 × 1/16英寸）
重量2克",https://nrs.hvrd.art/urn-3:HUAM:763544?width=3000&height=3000,3,暂无
鸟形三角玉牌（五件套之一）,周朝,礼器,浅黄色，部分钙化的软玉,1943.0,不明,"高3.1厘米×宽1.6厘米×厚0.2厘米（1又1/4英寸×5/8英寸×1/16英寸）
重量2克",https://nrs.hvrd.art/urn-3:HUAM:763548?width=3000&height=3000,3,暂无
三角形玉牌（五件套之一）,周朝,礼器,浅黄色，部分钙化的软玉,1943.0,不明,"高2.3厘米 × 宽1.5厘米 × 厚0.2厘米（7/8 × 9/16 × 1/16英寸）
重量2克",https://nrs.hvrd.art/urn-3:HUAM:763552?width=3000&height=3000,3,暂无
长尾鸟（一对之一）,周朝,礼器,淡绿浅黄，高度钙化软玉,1943.0,不明,"3.1×6.6×0.4厘米（1又1/4×2又5/8×3/16英寸）
未注明材质：10克",https://nrs.hvrd.art/urn-3:HUAM:VRS60103_dynmc?width=3000&height=3000,3,暂无
长尾鸟（一对之一）,周朝,礼器,浅黄绿色，高度钙化的软玉,1943.0,不明,"3.2×6.5×0.4厘米（1又1/4×2又9/16×3/16英寸）
未注明材质：10克",https://nrs.hvrd.art/urn-3:HUAM:VRS60103_dynmc?width=3000&height=3000,3,暂无
小,商朝,礼器,浅灰色软玉，已高度钙化；朱砂颜料,1943.0,不明,"0.2×4.4厘米（1/16×1¾英寸）
重量：7克",https://nrs.hvrd.art/urn-3:HUAM:VRS49899_dynmc?width=3000&height=3000,3,暂无
玉饰牌（一对之一）,周朝,礼器,高度钙化的骨白色软玉,1943.0,不明,"4.3 × 3 × 0.5 厘米（1又11/16 × 1又3/16 × 3/16 英寸）
重量未标注：15克",https://nrs.hvrd.art/urn-3:HUAM:763556?width=3000&height=3000,3,暂无
玉饰牌（一对之一）,周朝,礼器,高度钙化，温润象牙色软玉,1943.0,不明,"4.1×2.9×0.5厘米（1又5/8×1又1/8×3/16英寸）
重量：12克",https://nrs.hvrd.art/urn-3:HUAM:763554?width=3000&height=3000,3,暂无
玉螳螂,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,半透明浅绿色软玉，部分分解，转为温润不透明的白色。,1943.0,不明,"4.5 × 1 × 0.4 厘米（1又3/4 × 3/8 × 3/16 英寸）
重量未注明：3克",https://nrs.hvrd.art/urn-3:HUAM:VRS49900_dynmc?width=3000&height=3000,3,暂无
玉龙形器,商朝,礼器,浅绿色与棕褐色软玉，带有钙化痕迹,1943.0,不明,"7.4×1.2×0.6厘米（2又15/16×1/2×1/4英寸）
未注明材质：15克",https://nrs.hvrd.art/urn-3:HUAM:VRS49902_dynmc?width=3000&height=3000,3,暂无
装饰性玉牌,周朝,礼器,浅棕绿色半透明软玉,1943.0,不明,"2.4×4.7×0.5厘米（15/16×1 7/8×3/16英寸）
重量：8克",https://nrs.hvrd.art/urn-3:HUAM:763886?width=3000&height=3000,3,暂无
玉领盘,商代（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,细腻、乳白色不透明石料，打磨光滑如象牙；一侧残留朱砂痕迹。,1943.0,不明,"0.4 x 1.5 x 9.4 厘米（3/16 x 9/16 x 3 11/16 英寸）
未指定：51 克",https://nrs.hvrd.art/urn-3:HUAM:VRS49905_dynmc?width=3000&height=3000,3,暂无
精美玉牌,周朝,礼器,浅灰色软玉，渐变为赤褐色和棕色,1943.0,不明,"5.5 × 3.1 × 0.7 厘米（2又3/16 × 1又1/4 × 1/4 英寸）
未注明材质：23克",https://nrs.hvrd.art/urn-3:HUAM:VRS49907_dynmc?width=3000&height=3000,3,暂无
玉镂空饰板（铰链对或套装残件？）,周朝,礼器,浅灰、赤褐与深褐色的软玉,1943.0,不明,"3.7×6.1×0.5厘米（1又7/16×2又3/8×3/16英寸）
重量：17克",https://nrs.hvrd.art/urn-3:HUAM:30782_dynmc?width=3000&height=3000,3,暂无
凹壁玉环,新石器时代,礼器,斑驳的浅灰色与棕色相间的石头,1943.0,不明,"4.3×0.4×7厘米（1又11/16×3/16×2又3/4英寸）
未注明材质：107克",https://nrs.hvrd.art/urn-3:HUAM:VRS49910_dynmc?width=3000&height=3000,3,暂无
重玉棱形珠,商朝,礼器,青绿色，局部褪色的软玉,1943.0,不明,"7×2.3×1.9厘米（2又3/4×7/8×3/4英寸）
未注明材质：64克",https://nrs.hvrd.art/urn-3:HUAM:CARP09318_dynmc?width=3000&height=3000,3,暂无
一对耦合小型玉戈,商朝,礼器,青灰绿色软玉，呈现初期钙化迹象,1943.0,不明,"6.6×4×0.3厘米（2又5/8×1又9/16×1/8英寸）
重量未标明：14克",https://nrs.hvrd.art/urn-3:HUAM:780908?width=3000&height=3000,3,暂无
玉蚕,周朝,礼器,半透明浅绿与白色软玉,1943.0,不明,"1 × 5.2 × 0.5 厘米（3/8 × 2 1/16 × 3/16 英寸）
重量未注明：5 克",https://nrs.hvrd.art/urn-3:HUAM:763640?width=3000&height=3000,3,暂无
玉斧形佩,清朝,礼器,浅绿色软玉，带有白色变色部分,1943.0,不明,"4 × 3.8 × 0.4 厘米（1又9/16 × 1又1/2 × 3/16 英寸）
未注明材质：9克",https://nrs.hvrd.art/urn-3:HUAM:VRS49913_dynmc?width=3000&height=3000,3,暂无
玉环,新石器时代,礼器,浅青绿色与骨色相间的软玉，表面光泽莹润。,1943.0,不明,"4.3×0.6×6.3厘米（1又11/16×1/4×2又1/2英寸）
重量：113克",https://nrs.hvrd.art/urn-3:HUAM:21256_dynmc?width=3000&height=3000,3,暂无
纤细华丽的玉柄,清朝,礼器,浅棕色软玉,1943.0,不明,"11.7×1.9×0.7厘米（4又5/8×3/4×1/4英寸）
未注明材质：22克",https://nrs.hvrd.art/urn-3:HUAM:VRS49914_dynmc?width=3000&height=3000,3,暂无
玉剑首,战国时期（公元前475年-公元前221年）至西汉时期（公元前206年-公元9年）,礼器,浅灰色、棕色与深棕色半透明软玉,1943.0,不明,"6.1×4.1×1.7厘米（2又3/8×1又5/8×11/16英寸）
未注明材质：72克",https://nrs.hvrd.art/urn-3:HUAM:VRS49915_dynmc?width=3000&height=3000,3,暂无
玉鞘带扣,汉朝,礼器,半透明，浅绿色软玉，带有黄褐色和深棕色斑纹。,1943.0,不明,"8×3×2.5厘米（3又1/8×1又3/16×1英寸）
未注明材质：63克",https://nrs.hvrd.art/urn-3:HUAM:49916_dynmc?width=3000&height=3000,3,暂无
锯齿状长方形玉版,周朝,礼器,浅奶油棕色，微透闪玉，表面光滑抛光,1943.0,不明,"14 × 22 × 0.5 厘米（5 1/2 × 8 11/16 × 3/16 英寸）
未注明：26 克",https://nrs.hvrd.art/urn-3:HUAM:VRS49918_dynmc?width=3000&height=3000,3,暂无
圆雕玉龟,汉朝,礼器,柔软、乌黑的石头,1943.0,不明,"2.3×1.2×1.6厘米（7/8×1/2×5/8英寸）
未指定材质：5克",https://nrs.hvrd.art/urn-3:HUAM:VRS49920_dynmc?width=3000&height=3000,3,暂无
玉兽面,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,方形不透明斑驳灰绿色略钙化玉块,1943.0,不明,"4.3×4.5×0.5厘米（1又11/16×1又3/4×3/16英寸）
未注明材质：25克",https://nrs.hvrd.art/urn-3:HUAM:763884?width=3000&height=3000,3,暂无
立姿小玉鸟,周朝,礼器,斑驳的浅绿色半透明软玉,1943.0,不明,"4.2×2×0.4厘米（1又5/8×13/16×3/16英寸）
未注明材质：6克",https://nrs.hvrd.art/urn-3:HUAM:VRS49924_dynmc?width=3000&height=3000,3,暂无
玉璜饰件,周朝,礼器,半透明，乳白色软玉，带褐色斑纹。,1943.0,不明,"高9厘米 × 宽1.5厘米 × 厚0.3厘米（3又9/16英寸 × 9/16英寸 × 1/8英寸）
重量11克",https://nrs.hvrd.art/urn-3:HUAM:VRS49925_dynmc?width=3000&height=3000,3,暂无
长形玉鸟雕像,周朝,礼器,云纹浅绿与青绿色软玉,1943.0,不明,"宽2.2厘米，长10.7厘米，厚0.3厘米（7/8×4 3/16×1/8英寸）
重量13克",https://nrs.hvrd.art/urn-3:HUAM:51457_dynmc?width=3000&height=3000,3,暂无
短尾玉鸟,周朝,礼器,不透明的灰绿色，大部分已褪色的软玉,1943.0,不明,"高2.9厘米 × 宽5厘米 × 厚0.3厘米（1又1/8英寸 × 1又15/16英寸 × 1/8英寸）
重量7克",https://nrs.hvrd.art/urn-3:HUAM:VRS49928_dynmc?width=3000&height=3000,3,暂无
玉鸟,周朝,礼器,半透明浅绿色软玉，带有稀疏的白色斑点,1943.0,不明,"高2.6厘米 × 宽4厘米 × 厚0.4厘米（1 × 1又9/16 × 3/16英寸）
重量7克",https://nrs.hvrd.art/urn-3:HUAM:VRS39488_dynmc?width=3000&height=3000,3,暂无
玉坐熊,商朝,礼器,不透明、浅棕绿色且略带钙化的奶油色软玉,1943.0,不明,"高3.5厘米 × 宽1.5厘米 × 厚2厘米（1又3/8 × 9/16 × 13/16英寸）
重量20克",https://nrs.hvrd.art/urn-3:HUAM:50947_dynmc?width=3000&height=3000,3,暂无
玉坐熊,周朝,礼器,半透明青白色，局部钙化软玉,1943.0,不明,"高3厘米 × 宽2.3厘米（1又3/16英寸 × 7/8英寸）
未注明材质：18克",https://nrs.hvrd.art/urn-3:HUAM:70977_dynmc?width=3000&height=3000,3,暂无
玉蚕,周朝,礼器,不透明，骨色软玉,1943.0,不明,"6 × 0.7 × 0.7 厘米（2又3/8 × 1/4 × 1/4 英寸）
未注明材质：9克",https://nrs.hvrd.art/urn-3:HUAM:LEG278468?width=3000&height=3000,3,暂无
玉蚕,周朝,礼器,不透明，骨色软玉,1943.0,不明,"5.9×0.6×0.9厘米（2又5/16×1/4×3/8英寸）
未注明材质：8克",https://nrs.hvrd.art/urn-3:HUAM:763717?width=3000&height=3000,3,暂无
玉蚕,周朝,礼器,黄绿色半透明软玉,1943.0,不明,"1 × 3.6 × 0.6 厘米（3/8 × 1 7/16 × 1/4 英寸）
未注明：5 克",https://nrs.hvrd.art/urn-3:HUAM:49798_dynmc?width=3000&height=3000,3,暂无
裸体女性玉雕像,商朝,礼器,钙化骨色软玉,1943.0,不明,"高11厘米×宽3.1厘米×厚2厘米（4又5/16×1又1/4×13/16英寸）
重量91克",https://nrs.hvrd.art/urn-3:HUAM:763655?width=3000&height=3000,3,暂无
重玉长须老者雕像,汉朝,礼器,斑驳的绿褐色，半透明的石头,1943.0,不明,"9.1×3.8×2.7厘米（3又9/16×1又1/2×1又1/16英寸）
未注明材质：143克",https://nrs.hvrd.art/urn-3:HUAM:VRS49802_dynmc?width=3000&height=3000,3,暂无
玉跪人像,商朝,礼器,钙化骨色软玉,1943.0,不明,"高4.3厘米 宽2.8厘米（1又11/16×1又1/8英寸）
重量54克",https://nrs.hvrd.art/urn-3:HUAM:50940_dynmc?width=3000&height=3000,3,暂无
玉跪人像,周朝,礼器,灰绿色带黑斑点的软玉,1943.0,不明,"高5.8厘米 × 宽2.8厘米 × 厚1.8厘米（2又5/16 × 1又1/8 × 11/16英寸）
重量44克",https://nrs.hvrd.art/urn-3:HUAM:763657?width=3000&height=3000,3,暂无
玉雕三人杂技佩饰,周朝,礼器,浅灰绿色软玉,1943.0,不明,"4.6×1.9×0.5厘米（1又13/16×3/4×3/16英寸）
未注明材质：6克",https://nrs.hvrd.art/urn-3:HUAM:763688?width=3000&height=3000,3,暂无
人形玉柄,商朝,礼器,乳白色半透明软玉,1943.0,不明,"长8.2厘米 × 直径1厘米（3又1/4英寸 × 3/8英寸）
重量10克",https://nrs.hvrd.art/urn-3:HUAM:50942_dynmc?width=3000&height=3000,3,暂无
玉质人首复合雕像,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,抛光斑驳灰绿色软玉,1943.0,不明,"高5.9厘米 × 宽6.8厘米 × 厚2.4厘米（2又5/16英寸 × 2又11/16英寸 × 15/16英寸）
重量57克",https://nrs.hvrd.art/urn-3:HUAM:70978_dynmc?width=3000&height=3000,3,暂无
原始黑石小雕像,汉朝,礼器,黑石,1943.0,不明,"7.8×2.3×2厘米（3又1/16×7/8×13/16英寸）
未注明材质：69克",https://nrs.hvrd.art/urn-3:HUAM:VRS49820_dynmc?width=3000&height=3000,3,暂无
玉雕人形佩（一对之一）,周朝,礼器,浅绿色软玉，带有棕褐色斑纹,1943.0,不明,"高4.8厘米 宽1.8厘米 厚0.5厘米（1又7/8×11/16×3/16英寸）
重量9克",https://nrs.hvrd.art/urn-3:HUAM:51799_dynmc?width=3000&height=3000,3,暂无
玉雕人形佩（一对之一）,周朝,礼器,浅绿色带棕褐色斑纹的软玉,1943.0,不明,"高4.8厘米 × 宽1.8厘米 × 厚0.5厘米（1又7/8 × 11/16 × 3/16英寸）
重量9克",https://nrs.hvrd.art/urn-3:HUAM:51799_dynmc?width=3000&height=3000,3,暂无
玉雕鬼面佩饰,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,骨色石头，带有深灰色斑纹,1943.0,不明,"5.3×2.7×0.8厘米（2又1/16×1又1/16×5/16英寸）
重量：20克",https://nrs.hvrd.art/urn-3:HUAM:VRS49824_dynmc?width=3000&height=3000,3,暂无
人形玉佩,周朝,礼器,黄绿色软玉，带有浅棕色钙化斑点,1943.0,不明,"高5厘米，宽1.7厘米，厚0.7厘米（1又15/16×11/16×1/4英寸）
重量11克",https://nrs.hvrd.art/urn-3:HUAM:763564?width=3000&height=3000,3,暂无
玉人面,商朝,礼器,微钙化，骨色软玉,1943.0,不明,"3.3 × 2.8 厘米（1又5/16 × 1又1/8 英寸）
未注明材质：15克",https://nrs.hvrd.art/urn-3:HUAM:CARP09320_dynmc?width=3000&height=3000,3,暂无
人形玉佩,周朝,礼器,高度抛光的灰色软玉，带有深棕色斑纹,1943.0,不明,"高4.6厘米 × 宽2厘米 × 厚0.9厘米（1又13/16英寸 × 13/16英寸 × 3/8英寸）
重量13克",https://nrs.hvrd.art/urn-3:HUAM:70939_dynmc?width=3000&height=3000,3,暂无
双面玉雕仕女像,商朝,礼器,白玉,1943.0,不明,"高6厘米 × 宽2厘米 × 深1.5厘米（2又3/8英寸 × 13/16英寸 × 9/16英寸）
重量19克",https://nrs.hvrd.art/urn-3:HUAM:763689?width=3000&height=3000,3,暂无
玉跪人雕像,汉朝,礼器,浅绿色与乳白色相间，部分钙化的软玉,1943.0,不明,"长4.1厘米，宽1.3厘米（1又5/8 x 1/2英寸）
重量：12克",https://nrs.hvrd.art/urn-3:HUAM:764174?width=3000&height=3000,3,暂无
玉雕长须老人像（一对之一）,汉朝,礼器,青灰色与黑色石头,1943.0,不明,"6.7×2×0.9厘米（2又5/8×13/16×3/8英寸）
未注明材质：22克",https://nrs.hvrd.art/urn-3:HUAM:49832_dynmc?width=3000&height=3000,3,暂无
玉雕长须老人像（一对之一）,汉朝,礼器,青灰色与黑色相间的石头,1943.0,不明,"6.8 × 1.9 × 1 厘米（2又11/16 × 3/4 × 3/8 英寸）
重量未注明：26 克",https://nrs.hvrd.art/urn-3:HUAM:49832_dynmc?width=3000&height=3000,3,暂无
玉镂空舞人佩饰,周朝,礼器,半透明，浅黄灰色软玉，带有钙化白斑,1943.0,不明,"4.3 × 1.9 × 0.4 厘米（1又11/16 × 3/4 × 3/16英寸）
未注明材质：6克",https://nrs.hvrd.art/urn-3:HUAM:51800_dynmc?width=3000&height=3000,3,暂无
小齿纹玉牌,周朝,礼器,半透明，棕黄色软玉，带乳白色斑点,1943.0,不明,"3.6 × 2.7 × 0.3 厘米（1又7/16 × 1又1/16 × 1/8 英寸）
重量：6克",https://nrs.hvrd.art/urn-3:HUAM:VRS49836_dynmc?width=3000&height=3000,3,暂无
玉眼罩（一对之一）,汉朝,礼器,浅橄榄绿半透明软玉，带有钙化骨色斑点,1943.0,不明,"4.7×2.2×0.5厘米（1又7/8×7/8×3/16英寸）
未注明材质：7克",https://nrs.hvrd.art/urn-3:HUAM:VRS49838_dynmc?width=3000&height=3000,3,暂无
玉眼罩（一对之一）,汉朝,礼器,浅橄榄绿色半透明软玉，带有钙化骨色斑点,1943.0,不明,"4.8×2.2×0.4厘米（1又7/8×7/8×3/16英寸）
未注明材质：6克",https://nrs.hvrd.art/urn-3:HUAM:VRS49838_dynmc?width=3000&height=3000,3,暂无
原始玉坠,新石器时代,礼器,基本钙化，呈象牙色的玉石，带有几处半透明的橄榄绿色斑点,1943.0,不明,"3.3×0.4厘米（1又5/16×3/16英寸）
未注明材质：6克",https://nrs.hvrd.art/urn-3:HUAM:VRS49839_dynmc?width=3000&height=3000,3,暂无
四边形玉牌（三件之一）,周朝,礼器,半透明，斑驳的绿色软玉,1943.0,不明,"4 × 2.8 × 0.2 厘米（1又9/16 × 1又1/8 × 1/16 英寸）
未注明材质：5克",https://nrs.hvrd.art/urn-3:HUAM:71027_dynmc?width=3000&height=3000,3,暂无
四边形玉牌（三件之一）,周朝,礼器,半透明，斑驳的绿色软玉,1943.0,不明,"4.1×3.1×0.1厘米（1又5/8×1又1/4×1/16英寸）
未指定材质：4克",https://nrs.hvrd.art/urn-3:HUAM:71027_dynmc?width=3000&height=3000,3,暂无
四边形玉牌（三件之一）,周朝,礼器,半透明，斑驳的绿色软玉,1943.0,不明,"4.1×3.3×0.2厘米（1又5/8×1又5/16×1/16英寸）
未注明材质：7克",https://nrs.hvrd.art/urn-3:HUAM:71027_dynmc?width=3000&height=3000,3,暂无
玉戈形佩,商朝（约公元前1600年-约公元前1050年）至西周时期（约公元前1050年-公元前771年）,礼器,浅灰褐色与奶油色软玉，轻微钙化，半透明感微弱,1943.0,不明,"5.5 × 1.6 × 0.6 厘米（2又3/16 × 5/8 × 1/4 英寸）
未注明材质：11克",https://nrs.hvrd.art/urn-3:HUAM:VRS49842_dynmc?width=3000&height=3000,3,暂无
玉兽首璜,周朝,礼器,半透明浅绿色与浅褐色软玉，呈现初期钙化现象,1943.0,不明,"10.3×2.2×0.4厘米（4又1/16×7/8×3/16英寸）
未注明材质：18克",https://nrs.hvrd.art/urn-3:HUAM:VRS49843_dynmc?width=3000&height=3000,3,暂无
玉龙雕像残片,周朝,礼器,浅棕色与奶油色半透明软玉,1943.0,不明,"8.1×2×0.4厘米（3又3/16×13/16×3/16英寸）
未指定材质：10克",https://nrs.hvrd.art/urn-3:HUAM:VRS49657_dynmc?width=3000&height=3000,3,暂无
