name,dynasty,type,description,entry_time,Author,size,图片URL,museum_id,materials
《天工开物》九卷本,江户时代,版画,线装印刷书籍；纸本墨印,1985,不明,高25.8厘米 宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008655_dynmc?width=3000&height=3000,3,暂无
《天工开物》,江户时代,印刷品,线装印刷书；纸本墨印,1985,不明,高25.8厘米 × 宽18.1厘米（10又3/16英寸 × 7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008656_dynmc?width=3000&height=3000,3,暂无
《天工开物》图册,江户时代,版画,线装，印刷书籍；纸本墨印,1985,不明,高25.8厘米 宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008660_dynmc?width=3000&height=3000,3,暂无
《天工开物》图册,江户时代,印刷品,线装刻本；纸本墨印,1985,不明,高25.8厘米，宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008661_dynmc?width=3000&height=3000,3,暂无
《天工开物》图册,江户时代,印刷品,线装刻本；纸本墨印,1985,不明,高25.8厘米，宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008662_dynmc?width=3000&height=3000,3,暂无
《天工开物》图解本,江户时代,版画,线装印刷书籍；纸本墨印,1985,不明,高25.8厘米 宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008663_dynmc?width=3000&height=3000,3,暂无
《天工开物》图册,江户时代,版画,线装刻本；纸本墨印,1985,不明,高25.8厘米，宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008669_dynmc?width=3000&height=3000,3,暂无
《天工开物》图册,江户时代,印刷品,线装印刷书籍；纸本墨印,1985,不明,高25.8厘米，宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008671_dynmc?width=3000&height=3000,3,暂无
《天工开物》,江户时代,印刷品,线装刻本；纸本墨印,1985,不明,高25.8厘米 宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008673_dynmc?width=3000&height=3000,3,暂无
《天工开物》图册,江户时代,印刷品,线装刻本；纸本墨印,1985,不明,高25.8厘米，宽18.1厘米（10又3/16英寸×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV008675_dynmc?width=3000&height=3000,3,暂无
芥子园画传（基于1701年中国原版）,江户时代,版画,线装木刻印刷书籍；纸本墨彩,1985,不明,高28.5厘米 宽18.2厘米（11又1/4英寸×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011126_dynmc?width=3000&height=3000,3,暂无
芥子园画传（基于1701年中国原版）,江户时代,版画,线装木刻版画书；纸本水墨设色,1985,不明,高28.5厘米，宽18.2厘米（11又1/4英寸×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011127_dynmc?width=3000&height=3000,3,暂无
《芥子园画传》（《芥子园画谱》），据1701年中国原版编撰,江户时代,印刷品,线装木刻版画书；纸本墨彩,1985,不明,高28.5厘米 × 宽18.2厘米（11又1/4英寸 × 7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011128_dynmc?width=3000&height=3000,3,暂无
《芥子园画传》（基于1701年中国原版）,江户时代,版画,线装木刻版画书；纸本水墨设色,1985,不明,高28.5厘米，宽18.2厘米（11又1/4英寸×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011129_dynmc?width=3000&height=3000,3,暂无
《芥子园画传》（《芥子园画谱》）基于1701年中国原版,江户时代,印刷品,线装木刻版画书；纸本墨彩,1985,不明,高28.5厘米，宽18.2厘米（11又1/4英寸×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011130_dynmc?width=3000&height=3000,3,暂无
《芥子园画传》（基于1701年中国原版）,江户时代,印刷品,线装木刻版画书；纸本墨彩,1985,不明,高28.5厘米，宽18.2厘米（11又1/4英寸×7又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011131_dynmc?width=3000&height=3000,3,暂无
《中日名画佳作集》（和汉名笔画英）,江户时代,版画,线装书（两册）；纸本墨书,1985,不明,25.3 × 17.6 厘米（9 又15/16 × 6 又15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV010240_dynmc?width=3000&height=3000,3,暂无
中日名画佳作集（和汉名笔画英）,江户时代,印刷品,线装书（两册）；纸本墨书,1985,不明,25.3 × 17.6厘米（9又15/16 × 6又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV010242_dynmc?width=3000&height=3000,3,暂无
中日名画佳作集（和汉名笔画英）,江户时代,版画,线装书（两册）；纸本墨书,1985,不明,25.3 × 17.6 厘米（9又15/16 × 6又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV010246_dynmc?width=3000&height=3000,3,暂无
兰亭集会,明朝,拓片,手卷式拓本；纸本墨拓,1985,不明,高36.3厘米（14又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:782991?width=3000&height=3000,3,暂无
马诗（相马考）,江户时代,书法,手卷；绢本设色,1985,不明,高33.1厘米（13又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV007792_dynmc?width=3000&height=3000,3,暂无
《妙法莲华经》八卷写经套装,宋朝,版画,木板印刷，经折装裱为手卷；纸本墨色,1985,不明,纸高，每卷：20.8厘米（8 3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV024688_dynmc?width=3000&height=3000,3,暂无
《妙法莲华经》带扉画版,宋朝,印刷品,出自一套八卷之首；木版印刷，经折装裱为手卷；纸本墨色；扉页插图印有署名“四明陈高”，表明其设计者为陈高。,1985,不明,卷首插图：高16.7厘米×宽59.3厘米（6又9/16英寸×23又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:768084?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,印刷品,八幅一套卷轴中的第二幅；木版印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:767958?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,版画,八卷本组画之第三卷；木板印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:768270?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,印刷品,八幅一套卷轴之四；木版印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:767960?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,印刷品,八幅一套卷轴之五；木版印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:767961?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,印刷品,八幅一套卷轴中的第六幅；木版印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:767962?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,版画,八幅一套的卷轴之第七幅；木版印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:767963?width=3000&height=3000,3,暂无
《妙法莲华经》,宋朝,印刷品,八幅一套卷轴之第八幅；木板印刷，经折装裱为手卷；纸本水墨,1985,不明,20.8厘米（8又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:767964?width=3000&height=3000,3,暂无
雾中树下牧羊图,清朝,绘画,册页；纸本水墨设色,1985,不明,高29.7厘米 × 宽25.6厘米,https://nrs.hvrd.art/urn-3:HUAM:CARP10455_dynmc?width=3000&height=3000,3,暂无
雾中渔舟山水图,宋朝,绘画,圆形扇面画装裱为册页；绢本水墨；伪款署“夏昶”,1985,夏圭风格,高30.4厘米 × 宽33.8厘米（11又15/16英寸 × 13又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253439_dynmc?width=3000&height=3000,3,暂无
烟波鸭趣,宋朝,绘画,立轴；绢本水墨,1985,不明,23.7 × 28.2 厘米（9又5/16 × 11又1/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004009_dynmc?width=3000&height=3000,3,暂无
竹喷雾,元朝,绘画,手卷；绢本水墨,1985,不明,26.6厘米（10又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011642_dynmc?width=3000&height=3000,3,暂无
花鸟,元朝,绘画,手卷；绢本设色,1985,不明,26.2厘米（10又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:785850?width=3000&height=3000,3,暂无
仿米友仁笔意潇湘夜雨图,明朝,绘画,手卷；纸本水墨,1985,不明,高24.5厘米（9又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV003769_dynmc?width=3000&height=3000,3,暂无
秋景,元朝,绘画,手卷；绢本水墨淡彩,1985,不明,36.4厘米（14又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011648_dynmc?width=3000&height=3000,3,暂无
春景,元朝,绘画,手卷；绢本设色,1985,不明,35厘米（13又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP14653_dynmc?width=3000&height=3000,3,暂无
雪景,元朝,绘画,立轴；纸本水墨设色,1985,不明,27.9 × 33.8 厘米（11 × 13 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV003781_dynmc?width=3000&height=3000,3,暂无
狩猎队伍,元朝,绘画,手卷；绢本设色,1985,不明,25.2厘米（9又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP14655_dynmc?width=3000&height=3000,3,暂无
花,元朝,绘画,手卷；绢本设色,1985,不明,"画心：高27.8厘米，横261.9厘米（10又15/16英寸×103又1/8英寸）
裱褙：高33.5厘米（13又3/16英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV011660_dynmc?width=3000&height=3000,3,暂无
云山,元朝,绘画,手卷；纸本水墨,1985,不明,21.6厘米（8又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP14659_dynmc?width=3000&height=3000,3,暂无
晨雾朦胧的风景,元朝,绘画,手卷；纸本水墨,1985,不明,27.8厘米（10又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP14651_dynmc?width=3000&height=3000,3,暂无
梅花与竹,元朝,绘画,册页；纸本水墨,1985,不明,画心：高40厘米，宽35.4厘米（15又3/4×13又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP10459_dynmc?width=3000&height=3000,3,暂无
两座房屋与高耸树木的风景,清朝,绘画,册页；绢本墨笔；伪款“大痴”；伪圆印“子久”,1985,黄公望风格,高26.9厘米 × 宽22.6厘米（10又9/16英寸 × 8又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253266_dynmc?width=3000&height=3000,3,暂无
仿赵伯驹山水图,明朝（1368-1644年）至清朝（1644-1911年）,绘画,手卷；绢本设色；伪款“千里伯驹”,1985,不明,高33.7厘米（13 1/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004042_dynmc?width=3000&height=3000,3,暂无
道教经典,明朝,手稿,折页书；靛蓝纸上金粉,1985,不明,"单页尺寸：25.9×11.9厘米（10又3/16×4又11/16英寸）
全长尺寸：25.9×690.2厘米（10又3/16×271又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:50747_dynmc?width=3000&height=3000,3,暂无
冬日林间鸟,明（1368—1644年）至清（1644—1911年）时期,绘画,手卷；纸本水墨；伪款“河阳郭熙”；附跋文,1985,不明,"画心：高29.3厘米 宽114.7厘米（11又9/16×45又3/16英寸）
题跋：高29.3厘米 宽66厘米（11又9/16×26英寸）
裱褙：高33.8厘米（13又5/16英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV004646_dynmc?width=3000&height=3000,3,暂无
风景；景观；山水；地形；地貌,明朝,带文字绘画,未装裱手卷；,1985,不明,32.3厘米（12又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004040_dynmc?width=3000&height=3000,3,暂无
四时纯供,明朝,绘画,手卷；纸本水墨浅设色,1985,张冲（活跃于17世纪上半叶）,29.8厘米（11又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011662_dynmc?width=3000&height=3000,3,暂无
花与虫,明朝,绘画,手卷；纸本设色,1985,不明,36厘米（14又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004038_dynmc?width=3000&height=3000,3,暂无
诗画花卉,明朝,绘画,手卷；纸本水墨设色,1985,周之冕,"画心：高35.7厘米（14又1/16英寸）
装裱后：高37.8厘米（14又7/8英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV004016_dynmc?width=3000&height=3000,3,暂无
长江沿岸山景与长城,明朝,绘画,手卷；绢本设色,1985,不明,34.5厘米（13又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004102_dynmc?width=3000&height=3000,3,暂无
渔夫与大臣,明朝,绘画,手卷；纸本水墨,1985,不明,21.5厘米（8又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011661_dynmc?width=3000&height=3000,3,暂无
吴地山水,明朝,绘画,手卷；纸本水墨,1985,李日华,"画心：高21.2厘米，宽276.7厘米（8又3/8英寸×108又15/16英寸）
裱褙：高25.4厘米（10英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV004012_dynmc?width=3000&height=3000,3,暂无
十八罗汉,明朝,绘画,手卷；靛蓝纸上金墨，署款“顽道人寿祺”,1985,万寿祺,"器物本体高度：29.2厘米（11又1/2英寸）
含装裱高度：34.3厘米（13又1/2英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV003940_dynmc?width=3000&height=3000,3,暂无
山景,明朝,绘画,手卷；绢本设色,1985,传为仇英所作,40.7厘米（16英寸）,https://nrs.hvrd.art/urn-3:HUAM:786082?width=3000&height=3000,3,暂无
《佛顶心大陀罗尼经》带白衣观世音菩萨扉画,明朝,印刷品,折页装印本裱为手卷；纸本墨书,1985,不明,高26.8厘米，长811厘米（10又9/16英寸×319又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV024530_dynmc?width=3000&height=3000,3,暂无
兰亭,明朝,印刷品,手卷；黑底白字图文,1985,不明,34.7厘米（13又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV024552_dynmc?width=3000&height=3000,3,暂无
唐寅《古今画谱》（唐解元仿古今画谱）,明朝,印刷品,线装木刻七卷本；纸本墨印，苏明刊（版心镌苏明刊）,1985,唐寅,不规则形制：26.7 × 18.1厘米（10又1/2 × 7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023662_dynmc?width=3000&height=3000,3,暂无
《唐解元仿古今画谱》,明朝,印刷品,七卷线装木刻版印本；纸本墨印，苏明刊（版心镌苏明刊）,1985,唐寅,不规则形制：26.7×18.1厘米（10又1/2×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023647_dynmc?width=3000&height=3000,3,暂无
《唐解元仿古今画谱》（唐寅《仿古今画谱》）,明朝,版画,线装木刻七卷本；纸本墨印，苏明刊（版心镌苏明刊）,1985,唐寅,不规则形：26.7×18.1厘米（10又1/2×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023650_dynmc?width=3000&height=3000,3,暂无
《唐解元仿古今画谱》（唐寅仿古今画谱）,明朝,版画,线装木刻七卷本；纸本墨印，苏明刊刻（版心镌苏明刊）,1985,唐寅,不规则形制：26.7×18.1厘米（10又1/2×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023652_dynmc?width=3000&height=3000,3,暂无
《唐解元仿古今画谱》（唐寅仿古今画谱）,明朝,版画,线装木刻七卷本；纸本墨印，苏明刊（刊记苏明刊）,1985,唐寅,不规则形制：26.7×18.1厘米（10又1/2×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023654_dynmc?width=3000&height=3000,3,暂无
《唐解元仿古今画谱》（唐寅仿古今画谱）,明朝,印刷品,线装木刻七卷本；纸本墨印，苏明刊（版心镌苏明刊）,1985,唐寅,不规则形制：26.7×18.1厘米（10又1/2×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023656_dynmc?width=3000&height=3000,3,暂无
唐寅《古今画谱》（唐解元仿古今画谱）,明朝,印刷品,七卷线装木刻版印本；纸本墨印，苏明刊（版心镌苏明刊字样）,1985,唐寅,不规则形制：26.7×18.1厘米（10又1/2×7又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023658_dynmc?width=3000&height=3000,3,暂无
唐寅《古今画谱》（唐解元仿古今画谱）,明朝,印刷品,七卷线装木刻版印本 纸质墨印 苏明刊（版心镌苏明刊字样）,1985,唐寅,不规则形制：26.7 × 18.1 厘米（10又1/2 × 7又1/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV023660_dynmc?width=3000&height=3000,3,暂无
圣迹图,明朝,版画,经折装木刻印本；纸本墨印；附有刊印于1497年的后记。此本为约1506年据1497年初版之畿辅版重刊本。,1985,不明,41 x 62 厘米（16 1/8 x 24 7/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC252225_dynmc?width=3000&height=3000,3,暂无
秋日村居,明朝,绘画,手卷；绢本水墨淡彩,1985,不明,49.3厘米（19又7/16英寸）,无图片,3,暂无
牧童读书图,明朝,绘画,立轴；绢本设色,1985,不明,43.7 × 44.7 厘米（17又3/16 × 17又5/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004559_dynmc?width=3000&height=3000,3,暂无
果园夜灯会,明朝,绘画,手卷；绢本设色；署款“李士达”,1985,传统上归为李士达（约1550年－1620年）所作,47厘米（18又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004047_dynmc?width=3000&height=3000,3,暂无
十四行书法,明朝,书法,手卷；纸本水墨,1985,归文徵明,"高17.5厘米（6 7/8英寸）
装裱后高23厘米（9 1/16英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV004022_dynmc?width=3000&height=3000,3,暂无
道教仙人,明朝,绘画,手卷；缎本设色,1985,不明,39.3厘米（15又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004036_dynmc?width=3000&height=3000,3,暂无
秋日乡村生活,明朝,绘画,手卷；绢本水墨淡彩,1985,不明,49.4厘米（19又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004557_dynmc?width=3000&height=3000,3,暂无
水仙花,明朝,绘画,手卷；绢本设色,1985,不明,41.4厘米（16又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004104_dynmc?width=3000&height=3000,3,暂无
洞庭秋月,明朝,绘画,手卷；绢本设色,1985,不明,38厘米（14又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011666_dynmc?width=3000&height=3000,3,暂无
长江万里图,明朝,绘画,手卷；绢本设色,1985,归赵左（1573－1644）所作,37.9厘米（14又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:794783?width=3000&height=3000,3,暂无
稻作与丝绸文化,清朝,绘画,十四开册页；绢本设色,1985,传统上认为是仇英所作,33.5 × 31.9 × 4.4厘米（13又3/16 × 12又9/16 × 1又3/4英寸）,无图片,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 厘米（13又3/16 × 12又9/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004856_dynmc?width=3000&height=3000,3,暂无
稻桑文化册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004857_dynmc?width=3000&height=3000,3,暂无
稻桑文化册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004858_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004859_dynmc?width=3000&height=3000,3,暂无
稻桑文化册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004860_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004861_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归于仇英,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004862_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004863_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,册页十四开；绢本设色,1985,传统上归为仇英所作,33.5×31.9×4.4厘米（13又3/16×12又9/16×1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004864_dynmc?width=3000&height=3000,3,暂无
稻桑文化册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5×31.9×4.4厘米（13又3/16×12又9/16×1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004865_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004866_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004867_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004868_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归于仇英,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004869_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5×31.9×4.4厘米（13又3/16×12又9/16×1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004870_dynmc?width=3000&height=3000,3,暂无
稻桑文化图册页,清朝,绘画,十四开册页；绢本设色,1985,传统上归为仇英所作,33.5 × 31.9 × 4.4 厘米（13又3/16 × 12又9/16 × 1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV004871_dynmc?width=3000&height=3000,3,暂无
花园中的仕女,明朝,绘画,册页；绢本设色,1985,不明,"图像尺寸：24.9 × 25.4厘米（9又13/16 × 10英寸）
装裱闭合尺寸：34.4 × 30.5厘米（13又9/16 × 12英寸）
装裱展开尺寸：34.4 × 61厘米（13又9/16 × 24英寸）",https://nrs.hvrd.art/urn-3:HUAM:CARP10446_dynmc?width=3000&height=3000,3,暂无
扇上题诗,明朝,书法,扇面装裱为册页；银笺墨笔,1985,王穀祥,23.8 × 51 厘米（9 3/8 × 20 1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:CARP10448_dynmc?width=3000&height=3000,3,暂无
中国山水画复制品,江户时代,绘画,挂轴；绢本水墨,1985,仿赵孟頫,高28.6厘米，宽53.3厘米（11又1/4英寸×21英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV005769_dynmc?width=3000&height=3000,3,暂无
发现一尊达赖喇嘛,清朝,绘画,八开册页；纸本设色描金,1985,不明,画册整体尺寸：42.3厘米×39厘米×2.2厘米（16又5/8英寸×15又3/8英寸×7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:761720?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：34 x 28.8厘米（13又3/8 x 11又5/16英寸）
裱件：41.6 x 37.4厘米（16又3/8 x 14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761717?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：34.1×28.7厘米（13又7/16×11又5/16英寸）
裱件：41.7×37.4厘米（16又7/16×14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761722?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：33.9×28.7厘米（13又3/8×11又5/16英寸）
裱件：41.7×37.4厘米（16又7/16×14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761724?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：34.2×28.8厘米（13又7/16×11又5/16英寸）
裱件：41.7×37.4厘米（16又7/16×14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761726?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：33.9×28.9厘米（13又3/8×11又3/8英寸）
裱件：41.6×37.3厘米（16又3/8×14又11/16英寸）",https://nrs.hvrd.art/urn-3:HUAM:761725?width=3000&height=3000,3,暂无
册页：达赖喇嘛寻访记,清朝,绘画,册页；纸本设色描金,1985,不明,"画心尺寸：33.9×28.8厘米（13又3/8×11又5/16英寸）
装裱后尺寸：41.7×37.4厘米（16又7/16×14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761723?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：34.2×29厘米（13又7/16×11又7/16英寸）
裱件：41.6×37.4厘米（16又3/8×14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761721?width=3000&height=3000,3,暂无
册页：寻访达赖喇嘛,清朝,绘画,册页；纸本设色描金,1985,不明,"画心：34.2×29厘米（13又7/16×11又7/16英寸）
裱件：41.7×37.4厘米（16又7/16×14又3/4英寸）",https://nrs.hvrd.art/urn-3:HUAM:761710?width=3000&height=3000,3,暂无
书法,明朝,书法,手卷；纸本水墨,1985,归于陈淳,"高29.9厘米（11又3/4英寸）
装裱后高35.8厘米（14又1/8英寸）",https://nrs.hvrd.art/urn-3:HUAM:INV004644_dynmc?width=3000&height=3000,3,暂无
春花,清朝,绘画,手卷；绢本设色,1985,不明,30.1厘米（11又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:INV011671_dynmc?width=3000&height=3000,3,暂无
群蝶,清朝,绘画,手卷；绢本设色描金,1985,不明,30.5厘米（12英寸）,https://nrs.hvrd.art/urn-3:HUAM:771135?width=3000&height=3000,3,暂无
