name,dynasty,type,description,entry_time,Author,size,图片URL,museum_id,materials
小茶碗饰月纹,南宋时期（1127-1279）至元代（1279-1368）,容器,吉州窑器：浅灰色炻器，施深褐色釉，装饰以浅黄色釉上彩泥浆绘制。出自江西省吉安县永和镇窑址。,2016.0,不明,高4.8厘米，直径11.8厘米（1又7/8 x 4又5/8英寸）,无图片,3,暂无
大圆碗，底色为褐色斑点，上有五处大型褐色泼洒纹饰。,晋朝,容器,磁州窑系北方黑瓷：浅灰色炻器，施深褐色釉，釉上饰氧化铁纹饰。,2016.0,不明,高7.9厘米，直径17.8厘米（3又1/8×7英寸）,https://nrs.hvrd.art/urn-3:HUAM:785435?width=3000&height=3000,3,暂无
带锈褐色纹饰的碗,金（1115-1234）至元（1279-1368）朝,器物,磁州窑系北方黑瓷：浅灰炻器，施深褐釉，釉上铁氧化物斑纹。,2016.0,不明,高8.8厘米，直径19.7厘米（3又7/16×7又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:785438?width=3000&height=3000,3,暂无
缠枝牡丹纹球腹罐,明朝,容器,磁州窑刻花釉器：浅灰炻器，施深褐釉，纹饰于烧制前刻于釉面。,2016.0,不明,高25.8厘米，直径24.1厘米（10又3/16英寸×9又1/2英寸）,https://nrs.hvrd.art/urn-3:huam:VRS95677_dynmc?width=3000&height=3000,3,暂无
球形,元朝,器皿,钧瓷：浅灰色炻器，饰乳蓝色釉，釉面泛有一抹薰衣草色斑纹（源自施加的铜屑）。,2016.0,不明,"最大尺寸：高12.5厘米×直径15.2厘米（4又15/16英寸×6英寸）
口沿直径：11.6厘米（4又9/16英寸）
足径：7.5厘米（2又15/16英寸）",https://nrs.hvrd.art/urn-3:HUAM:769571?width=3000&height=3000,3,暂无
宽肩,清朝,器皿,青花瓷：以钴蓝釉下彩绘装饰的瓷器；底部有双圈釉下青花款，书“大清康熙年制”。,2016.0,不明,高15.2厘米，直径20厘米（6×7又7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:769577?width=3000&height=3000,3,暂无
眼睛纹饰珠，带有水绿色与白色漩涡纹,周朝,珠宝,黑地镶嵌青白玻璃陶器,2016.0,不明,每件尺寸约：高1厘米×直径1.5厘米（3/8×9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:766354?width=3000&height=3000,3,暂无
“眼睛”珠饰，带有水色与白色漩涡纹,周朝,珠宝,黑陶镶嵌青白玻璃器,2016.0,不明,每件尺寸约：高1厘米×直径1.5厘米（3/8×9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:766369?width=3000&height=3000,3,暂无
七仙,江户时代,绘画,六曲屏风一对；纸本水墨描金洒金,2017.0,吴春（松村月溪）,"画作本身，每块面板：153 × 63.5 厘米（60 1/4 × 25 英寸）
完全展开时总宽度：381 厘米（150 英寸）",https://nrs.hvrd.art/urn-3:HUAM:765724?width=3000&height=3000,3,暂无
七仙图（右屏）,江户时代,绘画,一对六曲屏风之右屏；纸本金地水墨洒金绘,2017.0,吴春（松村月溪）,"画作本身，每块面板：153 × 63.5 厘米（60 1/4 × 25 英寸）
完全展开后总宽度：381 厘米（150 英寸）",https://nrs.hvrd.art/urn-3:HUAM:765724?width=3000&height=3000,3,暂无
七仙图（左屏）,江户时代,绘画,一对六曲屏风的左屏；纸本水墨描金洒金,2017.0,吴春（松村月溪）,"画作主体，每块画板：153 × 63.5 厘米（60 1/4 × 25 英寸）
完全展开总宽度：381 厘米（150 英寸）",https://nrs.hvrd.art/urn-3:HUAM:765731?width=3000&height=3000,3,暂无
饮中八仙,江户时代,绘画,立轴；绢本水墨浅设色。,2018.0,"圆山应震（1790－1838）
柴田义董（1790－1819）
河村文凤","画心：高136.3厘米，宽58厘米（53又11/16 × 22又13/16英寸）
整体装裱（含轴头及挂绳）：高205.5厘米，宽77厘米（80又7/8 × 30又5/16英寸）",https://nrs.hvrd.art/urn-3:HUAM:765812?width=3000&height=3000,3,暂无
长颈球瓶,清朝,容器,单色釉瓷器，郎窑红：带有斑驳铜红釉的瓷器,2021.0,不明,高27厘米（10又5/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:782536?width=3000&height=3000,3,暂无
带盖卵形罐（俗称姜罐），饰以“碎冰”地纹上的梅花图案,清朝,器皿,青花瓷：以钴蓝为底色，留白装饰的瓷器；器底饰有釉下钴蓝双圈纹。,2021.0,不明,高13.3厘米 × 宽11.4厘米（5又1/4英寸 × 4又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:782487?width=3000&height=3000,3,暂无
“梅瓶”式花瓶,清朝,器物,铜红釉单色瓷,2021.0,不明,21.6 × 12.7 厘米（8 1/2 × 5 英寸）,https://nrs.hvrd.art/urn-3:HUAM:782524?width=3000&height=3000,3,暂无
仿黄公望、倪瓒山水,明朝,绘画,手卷；纸本水墨,2022.0,董其昌,"画心：高32.3厘米，长359.6厘米（12又11/16×141又9/16英寸）
裱褙：高33.3厘米（13又1/8英寸）",https://nrs.hvrd.art/urn-3:HUAM:779017?width=3000&height=3000,3,暂无
带盖圆形盒,清朝,器皿,景泰蓝,2022.0,不明,高4厘米 × 宽6.4厘米（1又9/16英寸 × 2又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:783486?width=3000&height=3000,3,暂无
双手前伸的男子,汉朝,雕塑,铅釉器：模制砖红色陶器，饰有褪色、乳光、翠绿色的铅助熔釉。,2003.0,不明,17 × 12.5 × 11 厘米（6又11/16 × 4又15/16 × 4又5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95500_dynmc?width=3000&height=3000,3,暂无
男子左手扶膝,汉朝,雕塑,铅釉器：模制砖红色陶器，饰有褪色、乳光、翠绿色铅釉。,2003.0,不明,17×12.5×11厘米（6又11/16×4又15/16×4又5/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95500_dynmc?width=3000&height=3000,3,暂无
桌子,汉朝,雕塑,铅釉器：模制，砖红色陶胎，釉层退化，呈乳白光泽，翠绿色，以铅为助熔剂,2003.0,不明,5.5 × 26.5 × 23.5 厘米（2又3/16 × 10又7/16 × 9又1/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95500_dynmc?width=3000&height=3000,3,暂无
棋盘,汉朝,雕塑,铅釉器：模制砖红色陶器，表面施有褪色、乳光、翠绿色的铅釉。,2003.0,不明,2 × 16 × 12 厘米（13/16 × 6 5/16 × 4 3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95500_dynmc?width=3000&height=3000,3,暂无
二立侍,北魏,雕塑,模制中灰色陶器，白底上施冷彩,2003.0,不明,70厘米（27 9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95501_dynmc?width=3000&height=3000,3,暂无
二立侍之一,北魏,雕塑,模制中灰色陶器，白底上饰冷彩颜料,2003.0,不明,70 × 22 × 10 厘米（27 又 9/16 × 8 又 11/16 × 3 又 15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95501_dynmc?width=3000&height=3000,3,暂无
一对立式宫廷侍从像之一,北魏,雕塑,模制、中灰色陶器，白底上施冷彩,2003.0,不明,70 × 22 × 10 厘米（27 9/16 × 8 11/16 × 3 15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95501_dynmc?width=3000&height=3000,3,暂无
跪拜宫女,北魏,雕塑,模制中灰色陶器，施冷绘颜料；局部区域在白色底上施冷绘颜料,2003.0,不明,18.5×12×12厘米（7又5/16×4又3/4×4又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95503_dynmc?width=3000&height=3000,3,暂无
站立,北魏,雕塑,模制灰陶，施冷彩绘,2003.0,不明,27×7×4.5厘米（10又5/8×2又3/4×1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95504_dynmc?width=3000&height=3000,3,暂无
站立,北魏,雕塑,模制灰色陶器，白底上施冷绘红色颜料,2003.0,不明,33.3×15.5×5.5厘米（13又1/8×6又1/8×2又3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:53949_dynmc?width=3000&height=3000,3,暂无
戴有护颈护耳头盔的立姿武士,北魏,雕塑,模制灰陶，施冷彩,2003.0,不明,32.5 × 9.5 × 6 厘米（12又13/16 × 3又3/4 × 2又3/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95505_dynmc?width=3000&height=3000,3,暂无
两尊行进姿态的,北魏,雕塑,模制灰色陶器，残留冷彩颜料痕迹,2003.0,不明,34.5 × 13 × 19.5 厘米（13又9/16 × 5又1/8 × 7又11/16英寸）,https://nrs.hvrd.art/urn-3:huam:LEG005418_dynmc?width=3000&height=3000,3,暂无
张口迈步武士,北魏,雕塑,模制灰色陶器，残留冷彩颜料痕迹,2003.0,不明,34.5×13×19.5厘米（13又9/16×5又1/8×7又11/16英寸）,https://nrs.hvrd.art/urn-3:huam:LEG005418_dynmc?width=3000&height=3000,3,暂无
闭口跨步武士,北魏,雕塑,模制灰陶，残留冷绘颜料痕迹,2003.0,不明,34.5×13×19.5厘米（13又9/16×5又1/8×7又11/16英寸）,https://nrs.hvrd.art/urn-3:huam:LEG005418_dynmc?width=3000&height=3000,3,暂无
两尊立像,北魏,雕塑,模制，灰褐色陶器，施以冷彩,2003.0,不明,23.5×6.5×7厘米（9又1/4×2又9/16×2又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95506_dynmc?width=3000&height=3000,3,暂无
双立之一,北魏,雕塑,模制，棕灰色陶器，饰以冷绘颜料,2003.0,不明,23.5×6.5×7厘米（9又1/4×2又9/16×2又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95506_dynmc?width=3000&height=3000,3,暂无
一对立像之一,北魏,雕塑,模制，冷绘颜料的棕灰色陶器,2003.0,不明,23.5×6.5×7厘米（9又1/4×2又9/16×2又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95506_dynmc?width=3000&height=3000,3,暂无
站立,北魏,雕塑,模制浅灰色陶器，残留冷绘颜料与金箔痕迹,2003.0,不明,17 × 22.5 × 9 厘米（6又11/16 × 8又7/8 × 3又9/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95508_dynmc?width=3000&height=3000,3,暂无
弯角立羊,北魏,雕塑,模制灰陶，残留冷彩颜料痕迹,2003.0,不明,9.5×12.5×4厘米（3又3/4×4又15/16×1又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95509_dynmc?width=3000&height=3000,3,暂无
卧姿弯角绵羊,北魏,雕塑,模制灰陶，残留冷绘颜料痕迹,2003.0,不明,8 × 10.5 × 5 厘米（3又1/8 × 4又1/8 × 1又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95509_dynmc?width=3000&height=3000,3,暂无
弯角立羊,北魏,雕塑,模制灰色陶器,2003.0,不明,12 × 12.5 × 6 厘米（4又3/4 × 4又15/16 × 2又3/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95509_dynmc?width=3000&height=3000,3,暂无
卧犬与幼犬,北魏,雕塑,模制灰陶，残留冷绘颜料痕迹,2003.0,不明,9 × 17 × 6 厘米（3又9/16 × 6又11/16 × 2又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95510_dynmc?width=3000&height=3000,3,暂无
带刺脊守护兽一对,北魏,雕塑,模制中灰色陶器，残留冷绘颜料痕迹,2003.0,不明,最大尺寸：38.5厘米（15 3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95511_dynmc?width=3000&height=3000,3,暂无
人面守护兽,北魏,雕塑,模制中灰色陶器，残留冷绘颜料痕迹,2003.0,不明,37.5 × 35.5 × 20.5厘米（14又3/4 × 14 × 8又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95511_dynmc?width=3000&height=3000,3,暂无
守护兽（猫面）,北魏,雕塑,模制中灰色陶器，残留冷绘颜料痕迹,2003.0,不明,38.5 × 36.5 × 20.5 厘米（15又3/16 × 14又3/8 × 8又1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95512_dynmc?width=3000&height=3000,3,暂无
站立,东魏（534—550年）至北齐（550—577年）,雕塑,模制，中灰色陶器，白底上饰以冷绘颜料,2003.0,不明,高49.5厘米 × 宽16厘米 × 深12厘米（19又1/2英寸 × 6又5/16英寸 × 4又3/4英寸）,https://nrs.hvrd.art/urn-3:huam:VRS95558_dynmc?width=3000&height=3000,3,暂无
两尊立像,北齐,雕塑,模制灰陶器，施冷彩绘,2003.0,不明,每件尺寸：高27.5厘米 × 宽8厘米 × 厚7.5厘米（10又13/16英寸 × 3又1/8英寸 × 2又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95515_dynmc?width=3000&height=3000,3,暂无
双立之一,北齐,雕塑,模制灰陶，施冷彩,2003.0,不明,高27.5厘米 × 宽8厘米 × 厚7.5厘米（10又13/16英寸 × 3又1/8英寸 × 2又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253292_dynmc?width=3000&height=3000,3,暂无
一对站立像中的一件,北齐,雕塑,模制灰陶，施冷彩绘,2003.0,不明,高27.5厘米 × 宽8厘米 × 厚7.5厘米（10又13/16英寸 × 3又1/8英寸 × 2又15/16英寸）,https://nrs.hvrd.art/urn-3:huam:DDC114328_dynmc?width=3000&height=3000,3,暂无
两尊站立男性雕像,北齐,雕塑,模制灰色陶器，饰以冷绘颜料,2003.0,不明,最大尺寸：31厘米（12 3/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95516_dynmc?width=3000&height=3000,3,暂无
身着斗篷的男性立像,北齐,雕塑,模制灰陶，施冷彩,2003.0,不明,31×9×6.5厘米（12又3/16×3又9/16×2又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95516_dynmc?width=3000&height=3000,3,暂无
举臂直立男性雕像,北齐,雕塑,模制灰色陶器，施冷彩,2003.0,不明,28.5×11×6厘米（11又1/4×4又5/16×2又3/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95516_dynmc?width=3000&height=3000,3,暂无
戴官帽的骑马侍从,北齐,雕塑,模制灰陶器，表面施冷彩；局部区域在白底上施加冷彩,2003.0,不明,33 × 24 × 11 厘米（13 × 9 7/16 × 4 5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95517_dynmc?width=3000&height=3000,3,暂无
站立,北齐,雕塑,模制中灰色陶器，表面施冷彩；局部区域于白色底上覆冷彩。,2003.0,不明,38 × 30 × 18 厘米（14又15/16 × 11又13/16 × 7又1/16 英寸）,https://nrs.hvrd.art/urn-3:huam:VRS95561_dynmc?width=3000&height=3000,3,暂无
浅褐色骆驼,北齐,雕塑,模制中灰色陶器，饰以冷绘颜料；局部区域在白底上施以冷绘,2003.0,不明,高35厘米 × 宽27.5厘米 × 深16.5厘米（13又3/4英寸 × 10又13/16英寸 × 6又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC241874_dynmc?width=3000&height=3000,3,暂无
白色骆驼,北齐,雕塑,模制中灰色陶器，饰以冷绘颜料；局部区域在白色底上施以冷绘颜料,2003.0,不明,高33.5厘米 × 宽25厘米 × 深19.5厘米（13又3/16英寸 × 9又13/16英寸 × 7又11/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC241869_dynmc?width=3000&height=3000,3,暂无
坐姿狮形奇美拉,北齐（550-577年）至隋（581-618年）时期,雕塑,铅釉陶器：模制，浅黄色陶胎，施中绿色铅釉；局部无釉区域上施冷彩颜料,2003.0,不明,高43厘米×宽16.5厘米×深24厘米（16又15/16英寸×6又1/2英寸×9又7/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253417_dynmc?width=3000&height=3000,3,暂无
翘鞋侍立,隋（581年—618年）至唐（618年—907年）时期,雕塑,铅釉器：模制白陶，带有草黄色铅釉痕迹及冷绘颜料。,2003.0,不明,43.5 × 12 × 8.5 厘米（17又1/8 × 4又3/4 × 3又3/8 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95522_dynmc?width=3000&height=3000,3,暂无
两位站立的宫廷仕女,"隋（581年—618年）至唐（618年—907年）时期

（注：严格遵循朝代纪年规范，采用年作为时间单位，保持中英文数字格式统一，朝代名称使用中文全称加括号纪年格式）",雕塑,铅釉陶器：模制成型，白色陶胎，施以草黄色铅釉，釉上饰有冷彩颜料。,2003.0,不明,20 × 6 × 4.5 厘米（7又7/8 × 2又3/8 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95523_dynmc?width=3000&height=3000,3,暂无
两位立姿宫女之一,隋（581年—618年）至唐（618年—907年）时期,雕塑,铅釉陶器：模制白陶，施以草黄色铅釉，釉上饰有冷绘颜料。,2003.0,不明,20×6×4.5厘米（7又7/8×2又3/8×1又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95523_dynmc?width=3000&height=3000,3,暂无
两位站立宫女之一,隋（581年—618年）至唐（618年—907年）时期,雕塑,铅釉器：模制成型，白色陶胎，施以草黄色铅釉，釉上施冷彩。,2003.0,不明,20 × 6 × 4.5 厘米（7又7/8 × 2又3/8 × 1又3/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95523_dynmc?width=3000&height=3000,3,暂无
穿翘头鞋的宫廷侍从俑,唐朝,雕塑,三彩（“三色”）器：模制白陶，施以焦糖棕与翠绿铅釉，未施釉的面部与手部残留冷绘颜料痕迹。,2003.0,不明,103.2 × 26 × 21 厘米（40又5/8 × 10又1/4 × 8又1/4 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95524_dynmc?width=3000&height=3000,3,暂无
二立官,唐朝,雕塑,模制白陶胎，施冷彩绘,2003.0,不明,81.5 × 26 × 23 厘米（32又1/16 × 10又1/4 × 9又1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95525_dynmc?width=3000&height=3000,3,暂无
二立官之一,唐朝,雕塑,模制白陶，饰以冷绘颜料,2003.0,不明,81.5 × 26 × 23 厘米（32又1/16 × 10又1/4 × 9又1/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95525_dynmc?width=3000&height=3000,3,暂无
二立像之一,唐朝,雕塑,模制白陶胎，施冷彩绘,2003.0,不明,81.5×26×23厘米（32又1/16×10又1/4×9又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95527_dynmc?width=3000&height=3000,3,暂无
立式宫廷仕女像，发髻极为精致,唐朝,雕塑,模制白陶胎，施冷彩绘,2003.0,不明,44 × 11.5 × 10 厘米（17又5/16 × 4又1/2 × 3又15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95528_dynmc?width=3000&height=3000,3,暂无
站立,唐朝,雕塑,模制砖红色陶器，白底冷彩绘,2003.0,不明,38 × 10 × 9 厘米（14又15/16 × 3又15/16 × 3又9/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95530_dynmc?width=3000&height=3000,3,暂无
立俑,唐朝,雕塑,模制红褐色陶土，白色底上残留冷绘颜料痕迹,2003.0,不明,高38.8厘米×宽13.5厘米×厚12厘米（15又1/4英寸×5又5/16英寸×4又3/4英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253296_dynmc?width=3000&height=3000,3,暂无
站立,唐朝,雕塑,模制红褐色陶土，白底上残留冷绘颜料痕迹。,2003.0,不明,高45厘米×宽15.5厘米×厚12.8厘米（17又11/16英寸×6又1/8英寸×5又1/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253298_dynmc?width=3000&height=3000,3,暂无
四跪,唐朝,雕塑,模制白色陶器，残留冷绘颜料痕迹,2003.0,不明,每件（约）：高18厘米 × 宽12厘米 × 厚11.5厘米（7 1/16 × 4 3/4 × 4 1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:770036?width=3000&height=3000,3,暂无
持琵琶女乐师,唐朝,雕塑,模制白陶，残留冷绘颜料痕迹,2003.0,不明,高18厘米 × 宽12厘米 × 深11.5厘米（7 1/16 × 4 3/4 × 4 1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:770044?width=3000&height=3000,3,暂无
女乐师击掌,唐朝,雕塑,模制白陶，残留冷彩颜料痕迹,2003.0,不明,高18厘米 × 宽12厘米 × 深11.5厘米（7又1/16英寸 × 4又3/4英寸 × 4又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:770048?width=3000&height=3000,3,暂无
持钹女乐俑,唐朝,雕塑,模制白陶，残留冷彩颜料痕迹,2003.0,不明,高18厘米 × 宽12厘米 × 深11.5厘米（7又1/16 × 4又3/4 × 4又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:770040?width=3000&height=3000,3,暂无
抬手女乐师,唐朝,雕塑,模制白陶，残留冷彩颜料痕迹,2003.0,不明,高18厘米 × 宽12厘米 × 深11.5厘米（7又1/16英寸 × 4又3/4英寸 × 4又1/2英寸）,https://nrs.hvrd.art/urn-3:HUAM:770052?width=3000&height=3000,3,暂无
戴便帽的骑马男子雕像,唐朝,雕塑,铅釉陶器：模制成型，白色陶胎，施以草黄色铅釉，釉上饰有冷彩颜料。,2003.0,不明,37 × 27.5 × 11.5 厘米（14又9/16 × 10又13/16 × 4又1/2 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95535_dynmc?width=3000&height=3000,3,暂无
穿尖头靴的骑马女俑,唐朝,雕塑,模制白陶器，冷绘颜料,2003.0,不明,40.5 × 35.5 × 13.5 厘米（15又15/16 × 14 × 5又5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95536_dynmc?width=3000&height=3000,3,暂无
两尊骑马人像,唐朝,雕塑,模制红褐色陶胎，白底冷彩绘饰,2003.0,不明,"2003.207.1号：高37厘米×长30.5厘米×宽15.5厘米（14又9/16英寸×12英寸×6又1/8英寸）
2003.207.2号：高36厘米×长31.5厘米×宽13厘米（14又3/16英寸×12又3/8英寸×5又1/8英寸）",https://nrs.hvrd.art/urn-3:HUAM:61517_dynmc?width=3000&height=3000,3,暂无
骑马的男性,唐朝,雕塑,模制红褐色陶胎，白底上施冷彩颜料,2003.0,不明,高37厘米 × 宽30.5厘米 × 深15.5厘米（14又9/16英寸 × 12英寸 × 6又1/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:DDC253710?width=3000&height=3000,3,暂无
骑马女像,唐朝,雕塑,模制红褐色陶胎，白底上施冷彩,2003.0,不明,高36厘米 × 宽31.5厘米 × 深13厘米（14又3/16英寸 × 12又3/8英寸 × 5又1/8英寸）,https://nrs.hvrd.art/urn-3:huam:DDC114334_dynmc?width=3000&height=3000,3,暂无
直立男性雕像,唐朝,雕塑,模制白陶，残留冷绘颜料痕迹,2003.0,不明,31.5 × 16.5 × 9 厘米（12又3/8 × 6又1/2 × 3又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95539_dynmc?width=3000&height=3000,3,暂无
两尊立像,唐朝,雕塑,灰陶胎，白地冷彩绘,2003.0,不明,51 × 15 × 12.5 厘米（20又1/16 × 5又7/8 × 4又15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95540_dynmc?width=3000&height=3000,3,暂无
一对立像之一,唐朝,雕塑,灰陶胎，白地冷彩绘,2003.0,不明,51 × 15 × 12.5 厘米（20 1/16 × 5 7/8 × 4 15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95540_dynmc?width=3000&height=3000,3,暂无
一对立像之一,唐朝,雕塑,灰陶胎白地冷彩绘,2003.0,不明,51×15×12.5厘米（20又1/16×5又7/8×4又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95541_dynmc?width=3000&height=3000,3,暂无
站立,唐朝,雕塑,铅釉陶器：模制成型，白色陶胎，施以草黄色铅釉，釉上饰冷彩；条纹裤与帽顶未施釉，在裸露陶胎上直接绘制冷彩纹饰。,2003.0,不明,43 × 12.5 × 14 厘米（16又15/16 × 4又15/16 × 5又1/2 英寸）,https://nrs.hvrd.art/urn-3:HUAM:53952_dynmc?width=3000&height=3000,3,暂无
站立,唐朝,雕塑,模制白陶器，施冷彩绘,2003.0,不明,47.5 × 16 × 13.5 厘米（18又11/16 × 6又5/16 × 5又5/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95542_dynmc?width=3000&height=3000,3,暂无
鞍毯覆鞍立马,唐朝,雕塑,模制白陶胎冷彩绘,2003.0,不明,65.5 × 57.5 × 29 厘米（25又13/16 × 22又5/8 × 11又7/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95543_dynmc?width=3000&height=3000,3,暂无
牛车,唐朝,雕塑,模制，中灰色陶器，饰以冷绘颜料,2003.0,不明,26 × 40 × 19 厘米（10 1/4 × 15 3/4 × 7 1/2 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95544_dynmc?width=3000&height=3000,3,暂无
两只站立的野猪,唐朝,雕塑,铅釉器：模制白陶，施以铅熔剂调制的琥珀棕釉,2003.0,不明,每件雕塑：12 x 18.5 x 7.5 厘米（4 3/4 x 7 5/16 x 2 15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95545_dynmc?width=3000&height=3000,3,暂无
立野猪像（一对之一）,唐朝,雕塑,铅釉器：模制，白色陶胎，施以琥珀棕色铅釉,2003.0,不明,12 × 18.5 × 7.5 厘米（4又3/4 × 7又5/16 × 2又15/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95545_dynmc?width=3000&height=3000,3,暂无
立猪（一对之一）,唐朝,雕塑,铅釉陶器：模制成型，白色陶胎，施铅熔剂琥珀棕釉，局部点缀翠绿釉斑。,2003.0,不明,12 × 18.5 × 7.5 厘米（4又3/4 × 7又5/16 × 2又15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95545_dynmc?width=3000&height=3000,3,暂无
祥瑞水兽形人首鱼身俑,唐朝,雕塑,模制灰陶，白底冷彩绘饰,2003.0,不明,12 × 28 × 10 厘米（4又3/4 × 11 × 3又15/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95546_dynmc?width=3000&height=3000,3,暂无
突眼犄角怪兽面具,唐朝,雕塑,模制白陶器，施冷绘黑彩,2003.0,不明,高29厘米 × 宽30.5厘米 × 深9厘米（11又7/16英寸 × 12英寸 × 3又9/16英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95547_dynmc?width=3000&height=3000,3,暂无
戴头盔的,唐朝,雕塑,模制砖红色陶器，白底冷彩绘饰,2003.0,不明,63 × 33.5 × 14.5 厘米（24又13/16 × 13又3/16 × 5又11/16 英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95548_dynmc?width=3000&height=3000,3,暂无
一对立像,唐朝,雕塑,模制灰色陶器，白底上施冷绘颜料并贴金箔,2003.0,不明,最大尺寸：57.5厘米（22 5/8英寸）,https://nrs.hvrd.art/urn-3:huam:VRS95562_dynmc?width=3000&height=3000,3,暂无
开口护法天王,唐朝,雕塑,模制灰色陶器，白底上施冷彩绘与金箔,2003.0,不明,55.5 × 20.5 × 17.5 厘米（21又7/8 × 8又1/16 × 6又7/8 英寸）,https://nrs.hvrd.art/urn-3:huam:VRS95562_dynmc?width=3000&height=3000,3,暂无
闭口护法,唐朝,雕塑,模制灰陶，白底上施冷彩绘与金箔,2003.0,不明,57.5 × 21.5 × 16.5 厘米（22又5/8 × 8又7/16 × 6又1/2 英寸）,https://nrs.hvrd.art/urn-3:huam:VRS95644_dynmc?width=3000&height=3000,3,暂无
一对立像,唐朝,雕塑,模制中灰色陶器，白底上施冷绘颜料并贴金箔,2003.0,不明,最大尺寸：81厘米（31 7/8英寸）,https://nrs.hvrd.art/urn-3:HUAM:VRS95550_dynmc?width=3000&height=3000,3,暂无
